Command line
Loss = 3.7418e+00, PNorm = 153.0614, GNorm = 3.7508, lr_0 = 2.1579e-04
Loss = 3.9951e+00, PNorm = 153.2636, GNorm = 5.3176, lr_0 = 2.1610e-04
Loss = 3.8138e+00, PNorm = 153.5437, GNorm = 3.4443, lr_0 = 2.1640e-04
Loss = 3.8669e+00, PNorm = 153.7891, GNorm = 4.3487, lr_0 = 2.1671e-04
Loss = 3.7295e+00, PNorm = 154.0351, GNorm = 3.2256, lr_0 = 2.1702e-04
Loss = 3.8699e+00, PNorm = 154.2278, GNorm = 3.1007, lr_0 = 2.1732e-04
Loss = 3.5665e+00, PNorm = 154.4054, GNorm = 3.3775, lr_0 = 2.1763e-04
Loss = 3.7670e+00, PNorm = 154.5701, GNorm = 3.1463, lr_0 = 2.1794e-04
Loss = 3.6931e+00, PNorm = 154.7906, GNorm = 3.2985, lr_0 = 2.1824e-04
Loss = 3.4672e+00, PNorm = 155.0145, GNorm = 3.5348, lr_0 = 2.1855e-04
Loss = 3.7820e+00, PNorm = 155.1924, GNorm = 3.5808, lr_0 = 2.1885e-04
Loss = 3.8133e+00, PNorm = 155.4161, GNorm = 3.2187, lr_0 = 2.1916e-04
Loss = 3.8543e+00, PNorm = 155.6291, GNorm = 4.5937, lr_0 = 2.1947e-04
Loss = 4.0507e+00, PNorm = 155.9317, GNorm = 3.0459, lr_0 = 2.1977e-04
Loss = 3.8738e+00, PNorm = 156.2145, GNorm = 4.0542, lr_0 = 2.2008e-04
Loss = 3.8501e+00, PNorm = 156.5337, GNorm = 3.7479, lr_0 = 2.2039e-04
Loss = 3.6541e+00, PNorm = 156.8038, GNorm = 3.0817, lr_0 = 2.2069e-04
Loss = 3.7585e+00, PNorm = 156.9952, GNorm = 4.6745, lr_0 = 2.2100e-04
Loss = 3.8118e+00, PNorm = 157.2497, GNorm = 5.5819, lr_0 = 2.2130e-04
Loss = 3.6729e+00, PNorm = 157.4706, GNorm = 3.4746, lr_0 = 2.2161e-04
Loss = 3.6177e+00, PNorm = 157.7352, GNorm = 4.5141, lr_0 = 2.2192e-04
Loss = 3.5819e+00, PNorm = 157.9047, GNorm = 5.9902, lr_0 = 2.2222e-04
Loss = 3.9474e+00, PNorm = 158.0636, GNorm = 3.8293, lr_0 = 2.2253e-04
Loss = 3.8390e+00, PNorm = 158.2991, GNorm = 2.9551, lr_0 = 2.2284e-04
Loss = 3.4871e+00, PNorm = 158.5015, GNorm = 3.5142, lr_0 = 2.2314e-04
Loss = 3.7867e+00, PNorm = 158.6574, GNorm = 5.8396, lr_0 = 2.2345e-04
Loss = 3.6846e+00, PNorm = 158.8496, GNorm = 3.4026, lr_0 = 2.2375e-04
Loss = 3.4977e+00, PNorm = 159.0430, GNorm = 3.4764, lr_0 = 2.2406e-04
Loss = 3.8663e+00, PNorm = 159.2488, GNorm = 3.5548, lr_0 = 2.2437e-04
Loss = 3.6976e+00, PNorm = 159.4857, GNorm = 3.4573, lr_0 = 2.2467e-04
Loss = 4.0398e+00, PNorm = 159.6879, GNorm = 3.8437, lr_0 = 2.2498e-04
Loss = 3.8484e+00, PNorm = 159.9761, GNorm = 3.4507, lr_0 = 2.2529e-04
Loss = 3.7361e+00, PNorm = 160.2875, GNorm = 3.2209, lr_0 = 2.2559e-04
Loss = 3.6175e+00, PNorm = 160.5376, GNorm = 3.2402, lr_0 = 2.2590e-04
Loss = 3.7150e+00, PNorm = 160.7930, GNorm = 2.8718, lr_0 = 2.2620e-04
Loss = 3.7946e+00, PNorm = 161.1154, GNorm = 2.9755, lr_0 = 2.2651e-04
Loss = 3.5896e+00, PNorm = 161.4218, GNorm = 3.0571, lr_0 = 2.2682e-04
Loss = 3.6434e+00, PNorm = 161.6633, GNorm = 3.5439, lr_0 = 2.2712e-04
Loss = 3.6430e+00, PNorm = 161.8591, GNorm = 4.0003, lr_0 = 2.2743e-04
Loss = 3.7126e+00, PNorm = 162.1013, GNorm = 3.5240, lr_0 = 2.2774e-04
Loss = 3.6050e+00, PNorm = 162.2959, GNorm = 3.4409, lr_0 = 2.2804e-04
Loss = 3.8653e+00, PNorm = 162.5276, GNorm = 3.1284, lr_0 = 2.2835e-04
Loss = 3.6930e+00, PNorm = 162.7828, GNorm = 2.9987, lr_0 = 2.2865e-04
Loss = 3.8271e+00, PNorm = 163.0167, GNorm = 3.8142, lr_0 = 2.2896e-04
Loss = 3.6683e+00, PNorm = 163.2521, GNorm = 3.5209, lr_0 = 2.2927e-04
Loss = 3.4239e+00, PNorm = 163.4379, GNorm = 3.7720, lr_0 = 2.2957e-04
Loss = 3.4675e+00, PNorm = 163.6180, GNorm = 3.0939, lr_0 = 2.2988e-04
Loss = 3.6918e+00, PNorm = 163.7890, GNorm = 3.9933, lr_0 = 2.3019e-04
Loss = 3.8996e+00, PNorm = 163.9833, GNorm = 6.0769, lr_0 = 2.3049e-04
Loss = 3.8599e+00, PNorm = 164.2084, GNorm = 3.4354, lr_0 = 2.3080e-04
Loss = 3.7812e+00, PNorm = 164.4869, GNorm = 2.9214, lr_0 = 2.3110e-04
Loss = 3.8822e+00, PNorm = 164.7634, GNorm = 2.8811, lr_0 = 2.3141e-04
Loss = 3.8304e+00, PNorm = 165.0194, GNorm = 3.4254, lr_0 = 2.3172e-04
Loss = 3.4015e+00, PNorm = 165.2181, GNorm = 3.5025, lr_0 = 2.3202e-04
Loss = 3.7980e+00, PNorm = 165.4215, GNorm = 3.1631, lr_0 = 2.3233e-04
Loss = 3.6257e+00, PNorm = 165.6751, GNorm = 3.7237, lr_0 = 2.3264e-04
Loss = 3.8777e+00, PNorm = 165.9208, GNorm = 4.2484, lr_0 = 2.3294e-04
Loss = 3.6972e+00, PNorm = 166.1404, GNorm = 2.7874, lr_0 = 2.3325e-04
Loss = 3.6389e+00, PNorm = 166.3154, GNorm = 3.3474, lr_0 = 2.3355e-04
Loss = 3.6016e+00, PNorm = 166.5383, GNorm = 2.9087, lr_0 = 2.3386e-04
Loss = 3.6057e+00, PNorm = 166.7546, GNorm = 3.6479, lr_0 = 2.3417e-04
Loss = 3.8148e+00, PNorm = 166.9164, GNorm = 3.0926, lr_0 = 2.3447e-04
Loss = 3.6156e+00, PNorm = 167.1713, GNorm = 3.7415, lr_0 = 2.3478e-04
Loss = 3.6574e+00, PNorm = 167.3797, GNorm = 3.9148, lr_0 = 2.3509e-04
Loss = 3.7042e+00, PNorm = 167.6050, GNorm = 3.4071, lr_0 = 2.3539e-04
Loss = 3.6519e+00, PNorm = 167.8174, GNorm = 2.6409, lr_0 = 2.3570e-04
Loss = 3.6686e+00, PNorm = 168.0074, GNorm = 2.8662, lr_0 = 2.3600e-04
Loss = 3.7472e+00, PNorm = 168.2682, GNorm = 3.4515, lr_0 = 2.3631e-04
Loss = 3.9480e+00, PNorm = 168.5595, GNorm = 3.6652, lr_0 = 2.3662e-04
Loss = 3.9201e+00, PNorm = 168.9141, GNorm = 3.2657, lr_0 = 2.3692e-04
Loss = 3.6947e+00, PNorm = 169.1982, GNorm = 3.7459, lr_0 = 2.3723e-04
Loss = 3.7688e+00, PNorm = 169.4239, GNorm = 2.7420, lr_0 = 2.3754e-04
Loss = 3.5704e+00, PNorm = 169.6529, GNorm = 3.0728, lr_0 = 2.3784e-04
Loss = 3.7642e+00, PNorm = 169.8567, GNorm = 5.1001, lr_0 = 2.3815e-04
Loss = 3.5369e+00, PNorm = 170.0354, GNorm = 2.9676, lr_0 = 2.3845e-04
Loss = 3.4971e+00, PNorm = 170.2378, GNorm = 3.1627, lr_0 = 2.3876e-04
Loss = 3.3883e+00, PNorm = 170.4237, GNorm = 3.6141, lr_0 = 2.3907e-04
Loss = 3.7666e+00, PNorm = 170.6144, GNorm = 5.2272, lr_0 = 2.3937e-04
Loss = 3.6471e+00, PNorm = 170.8435, GNorm = 4.3653, lr_0 = 2.3968e-04
Loss = 3.6933e+00, PNorm = 171.0258, GNorm = 3.9209, lr_0 = 2.3999e-04
Loss = 3.5278e+00, PNorm = 171.1815, GNorm = 3.7407, lr_0 = 2.4029e-04
Loss = 3.7729e+00, PNorm = 171.3761, GNorm = 2.9053, lr_0 = 2.4060e-04
Loss = 3.7311e+00, PNorm = 171.5940, GNorm = 3.6350, lr_0 = 2.4090e-04
Loss = 3.6001e+00, PNorm = 171.8029, GNorm = 2.8245, lr_0 = 2.4121e-04
Loss = 3.5565e+00, PNorm = 171.9754, GNorm = 3.1194, lr_0 = 2.4152e-04
Loss = 3.8407e+00, PNorm = 172.1673, GNorm = 3.1378, lr_0 = 2.4182e-04
Loss = 3.4350e+00, PNorm = 172.3613, GNorm = 3.0868, lr_0 = 2.4213e-04
Loss = 4.0217e+00, PNorm = 172.5399, GNorm = 3.7320, lr_0 = 2.4244e-04
Loss = 3.6738e+00, PNorm = 172.8245, GNorm = 5.0376, lr_0 = 2.4274e-04
Loss = 3.5594e+00, PNorm = 173.0376, GNorm = 3.5026, lr_0 = 2.4305e-04
Loss = 3.3706e+00, PNorm = 173.2364, GNorm = 3.2371, lr_0 = 2.4335e-04
Loss = 3.7103e+00, PNorm = 173.4567, GNorm = 4.1885, lr_0 = 2.4366e-04
Loss = 3.7186e+00, PNorm = 173.6739, GNorm = 3.0826, lr_0 = 2.4397e-04
Loss = 3.4582e+00, PNorm = 173.9141, GNorm = 4.9719, lr_0 = 2.4427e-04
Loss = 3.7008e+00, PNorm = 174.1064, GNorm = 3.0761, lr_0 = 2.4458e-04
Loss = 3.6342e+00, PNorm = 174.2929, GNorm = 3.2516, lr_0 = 2.4489e-04
Loss = 3.5673e+00, PNorm = 174.4986, GNorm = 3.5067, lr_0 = 2.4519e-04
Loss = 3.5308e+00, PNorm = 174.7109, GNorm = 3.3636, lr_0 = 2.4550e-04
Loss = 3.6421e+00, PNorm = 174.9084, GNorm = 4.3656, lr_0 = 2.4580e-04
Loss = 3.5581e+00, PNorm = 175.1318, GNorm = 5.1117, lr_0 = 2.4611e-04
Loss = 3.5718e+00, PNorm = 175.3153, GNorm = 2.6424, lr_0 = 2.4642e-04
Loss = 3.7641e+00, PNorm = 175.4945, GNorm = 2.8350, lr_0 = 2.4672e-04
Loss = 3.7754e+00, PNorm = 175.7694, GNorm = 3.4540, lr_0 = 2.4703e-04
Loss = 3.9646e+00, PNorm = 176.0083, GNorm = 2.8849, lr_0 = 2.4734e-04
Loss = 3.9133e+00, PNorm = 176.2962, GNorm = 3.2091, lr_0 = 2.4764e-04
Loss = 3.7620e+00, PNorm = 176.6349, GNorm = 3.1653, lr_0 = 2.4795e-04
Loss = 3.5792e+00, PNorm = 176.9208, GNorm = 3.8573, lr_0 = 2.4825e-04
Loss = 3.5895e+00, PNorm = 177.1220, GNorm = 4.1846, lr_0 = 2.4856e-04
Loss = 3.5600e+00, PNorm = 177.3164, GNorm = 3.1056, lr_0 = 2.4887e-04
Loss = 3.7038e+00, PNorm = 177.5391, GNorm = 3.1986, lr_0 = 2.4917e-04
Loss = 3.4725e+00, PNorm = 177.7428, GNorm = 11.6669, lr_0 = 2.4948e-04
Loss = 3.5055e+00, PNorm = 177.9331, GNorm = 3.4543, lr_0 = 2.4979e-04
Loss = 3.5313e+00, PNorm = 178.1054, GNorm = 3.7567, lr_0 = 2.5009e-04
Loss = 3.5242e+00, PNorm = 178.3259, GNorm = 3.9649, lr_0 = 2.5040e-04
Loss = 3.5474e+00, PNorm = 178.5016, GNorm = 3.5253, lr_0 = 2.5070e-04
Loss = 3.5532e+00, PNorm = 178.6561, GNorm = 4.8253, lr_0 = 2.5101e-04
Loss = 3.6450e+00, PNorm = 178.8588, GNorm = 3.1547, lr_0 = 2.5132e-04
Loss = 3.5667e+00, PNorm = 179.0891, GNorm = 4.9321, lr_0 = 2.5162e-04
Loss = 3.2667e+00, PNorm = 179.2612, GNorm = 4.3165, lr_0 = 2.5193e-04
Loss = 3.4358e+00, PNorm = 179.3753, GNorm = 4.2351, lr_0 = 2.5224e-04
Loss = 3.7607e+00, PNorm = 179.5284, GNorm = 4.0626, lr_0 = 2.5254e-04
Loss = 3.4792e+00, PNorm = 179.7040, GNorm = 2.9659, lr_0 = 2.5285e-04
Loss = 3.3608e+00, PNorm = 179.9092, GNorm = 3.4499, lr_0 = 2.5315e-04
Loss = 3.5322e+00, PNorm = 180.0951, GNorm = 3.3338, lr_0 = 2.5346e-04
Loss = 3.5758e+00, PNorm = 180.2480, GNorm = 3.6775, lr_0 = 2.5377e-04
Loss = 3.7308e+00, PNorm = 180.4230, GNorm = 3.7011, lr_0 = 2.5407e-04
Loss = 3.7844e+00, PNorm = 180.6735, GNorm = 5.3865, lr_0 = 2.5438e-04
Loss = 3.6801e+00, PNorm = 180.9458, GNorm = 3.0805, lr_0 = 2.5469e-04
Loss = 3.6944e+00, PNorm = 181.2653, GNorm = 3.1173, lr_0 = 2.5499e-04
Loss = 3.4502e+00, PNorm = 181.5588, GNorm = 3.7129, lr_0 = 2.5530e-04
Loss = 3.5143e+00, PNorm = 181.8102, GNorm = 3.4459, lr_0 = 2.5560e-04
Loss = 3.4827e+00, PNorm = 182.0614, GNorm = 3.5430, lr_0 = 2.5591e-04
Loss = 3.7758e+00, PNorm = 182.2656, GNorm = 4.9041, lr_0 = 2.5622e-04
Loss = 3.5644e+00, PNorm = 182.4966, GNorm = 3.1513, lr_0 = 2.5652e-04
Loss = 3.6996e+00, PNorm = 182.7402, GNorm = 3.9816, lr_0 = 2.5683e-04
Loss = 3.5286e+00, PNorm = 183.0478, GNorm = 3.5333, lr_0 = 2.5714e-04
Loss = 3.5222e+00, PNorm = 183.2804, GNorm = 3.4800, lr_0 = 2.5744e-04
Loss = 3.6004e+00, PNorm = 183.4964, GNorm = 5.1481, lr_0 = 2.5775e-04
Loss = 3.4733e+00, PNorm = 183.7009, GNorm = 3.1410, lr_0 = 2.5805e-04
Loss = 3.5626e+00, PNorm = 183.9052, GNorm = 4.7941, lr_0 = 2.5836e-04
Loss = 3.7428e+00, PNorm = 184.1102, GNorm = 3.6415, lr_0 = 2.5867e-04
Loss = 3.4737e+00, PNorm = 184.3813, GNorm = 3.7021, lr_0 = 2.5897e-04
Loss = 3.5741e+00, PNorm = 184.5918, GNorm = 4.4214, lr_0 = 2.5928e-04
Loss = 3.7010e+00, PNorm = 184.8199, GNorm = 4.0413, lr_0 = 2.5959e-04
Loss = 3.3933e+00, PNorm = 185.0770, GNorm = 3.1518, lr_0 = 2.5989e-04
Loss = 3.3167e+00, PNorm = 185.2792, GNorm = 3.1704, lr_0 = 2.6020e-04
Loss = 3.4247e+00, PNorm = 185.4207, GNorm = 4.0913, lr_0 = 2.6050e-04
Loss = 3.6420e+00, PNorm = 185.5830, GNorm = 4.0147, lr_0 = 2.6081e-04
Loss = 3.6651e+00, PNorm = 185.7732, GNorm = 3.8532, lr_0 = 2.6112e-04
Loss = 3.6793e+00, PNorm = 185.9980, GNorm = 4.0219, lr_0 = 2.6142e-04
Loss = 3.5378e+00, PNorm = 186.2114, GNorm = 5.2059, lr_0 = 2.6173e-04
Loss = 3.4139e+00, PNorm = 186.4285, GNorm = 3.5036, lr_0 = 2.6204e-04
Loss = 3.4952e+00, PNorm = 186.5915, GNorm = 3.4335, lr_0 = 2.6234e-04
Loss = 3.4808e+00, PNorm = 186.7183, GNorm = 3.5451, lr_0 = 2.6265e-04
Loss = 3.5018e+00, PNorm = 186.8753, GNorm = 3.0367, lr_0 = 2.6295e-04
Loss = 3.6123e+00, PNorm = 187.0307, GNorm = 3.4675, lr_0 = 2.6326e-04
Loss = 3.5084e+00, PNorm = 187.1885, GNorm = 3.0900, lr_0 = 2.6357e-04
Loss = 3.4997e+00, PNorm = 187.3720, GNorm = 3.4704, lr_0 = 2.6387e-04
Loss = 3.6051e+00, PNorm = 187.5509, GNorm = 4.1736, lr_0 = 2.6418e-04
Loss = 3.6345e+00, PNorm = 187.7840, GNorm = 3.0391, lr_0 = 2.6449e-04
Loss = 3.6303e+00, PNorm = 188.0309, GNorm = 4.5619, lr_0 = 2.6479e-04
Loss = 3.6664e+00, PNorm = 188.2638, GNorm = 3.5628, lr_0 = 2.6510e-04
Loss = 3.3853e+00, PNorm = 188.4868, GNorm = 3.0825, lr_0 = 2.6540e-04
Loss = 3.5158e+00, PNorm = 188.6557, GNorm = 3.1004, lr_0 = 2.6571e-04
Loss = 3.3871e+00, PNorm = 188.8152, GNorm = 3.4616, lr_0 = 2.6602e-04
Loss = 3.5954e+00, PNorm = 188.9805, GNorm = 3.2628, lr_0 = 2.6632e-04
Loss = 3.4291e+00, PNorm = 189.1679, GNorm = 3.4941, lr_0 = 2.6663e-04
Loss = 3.7232e+00, PNorm = 189.3627, GNorm = 3.9840, lr_0 = 2.6694e-04
Loss = 3.5771e+00, PNorm = 189.5222, GNorm = 3.3399, lr_0 = 2.6724e-04
Loss = 3.4934e+00, PNorm = 189.7227, GNorm = 3.1483, lr_0 = 2.6755e-04
Loss = 3.4701e+00, PNorm = 189.9142, GNorm = 3.2563, lr_0 = 2.6785e-04
Loss = 3.4931e+00, PNorm = 190.0594, GNorm = 3.9791, lr_0 = 2.6816e-04
Loss = 3.1697e+00, PNorm = 190.2128, GNorm = 3.1397, lr_0 = 2.6847e-04
Loss = 3.6019e+00, PNorm = 190.3489, GNorm = 4.7698, lr_0 = 2.6877e-04
Loss = 3.6064e+00, PNorm = 190.5138, GNorm = 4.0231, lr_0 = 2.6908e-04
Loss = 3.7842e+00, PNorm = 190.7704, GNorm = 4.4695, lr_0 = 2.6939e-04
Loss = 3.5450e+00, PNorm = 191.0584, GNorm = 3.4951, lr_0 = 2.6969e-04
Loss = 3.5871e+00, PNorm = 191.3168, GNorm = 3.5181, lr_0 = 2.7000e-04
Loss = 3.5850e+00, PNorm = 191.5362, GNorm = 3.7102, lr_0 = 2.7030e-04
Loss = 3.7235e+00, PNorm = 191.8114, GNorm = 3.5240, lr_0 = 2.7061e-04
Loss = 3.4897e+00, PNorm = 192.0528, GNorm = 4.2111, lr_0 = 2.7092e-04
Loss = 3.4775e+00, PNorm = 192.3005, GNorm = 4.2938, lr_0 = 2.7122e-04
Loss = 3.4803e+00, PNorm = 192.4799, GNorm = 3.6817, lr_0 = 2.7153e-04
Loss = 3.4193e+00, PNorm = 192.6448, GNorm = 4.2410, lr_0 = 2.7184e-04
Loss = 3.6502e+00, PNorm = 192.8069, GNorm = 3.3097, lr_0 = 2.7214e-04
Loss = 3.2256e+00, PNorm = 193.0027, GNorm = 3.6767, lr_0 = 2.7245e-04
Loss = 3.5908e+00, PNorm = 193.1678, GNorm = 3.9931, lr_0 = 2.7275e-04
Loss = 3.4423e+00, PNorm = 193.3147, GNorm = 3.1029, lr_0 = 2.7306e-04
Loss = 3.5628e+00, PNorm = 193.4869, GNorm = 3.2218, lr_0 = 2.7337e-04
Loss = 3.3795e+00, PNorm = 193.6632, GNorm = 2.8401, lr_0 = 2.7367e-04
Loss = 3.3344e+00, PNorm = 193.8128, GNorm = 2.9849, lr_0 = 2.7398e-04
Loss = 3.3939e+00, PNorm = 193.9571, GNorm = 4.2296, lr_0 = 2.7429e-04
Loss = 3.5675e+00, PNorm = 194.1072, GNorm = 4.3648, lr_0 = 2.7459e-04
Loss = 3.5185e+00, PNorm = 194.3009, GNorm = 3.7081, lr_0 = 2.7490e-04
Loss = 3.3879e+00, PNorm = 194.4910, GNorm = 3.0076, lr_0 = 2.7520e-04
Loss = 3.4427e+00, PNorm = 194.7114, GNorm = 3.9087, lr_0 = 2.7551e-04
Loss = 3.3715e+00, PNorm = 194.8985, GNorm = 2.8640, lr_0 = 2.7582e-04
Loss = 3.3987e+00, PNorm = 195.0663, GNorm = 3.3787, lr_0 = 2.7612e-04
Loss = 3.3449e+00, PNorm = 195.2425, GNorm = 4.0155, lr_0 = 2.7643e-04
Loss = 3.4388e+00, PNorm = 195.4436, GNorm = 3.8275, lr_0 = 2.7674e-04
Loss = 3.6527e+00, PNorm = 195.6767, GNorm = 3.2792, lr_0 = 2.7704e-04
Loss = 3.3329e+00, PNorm = 195.9171, GNorm = 4.0246, lr_0 = 2.7735e-04
Loss = 3.4299e+00, PNorm = 196.1414, GNorm = 3.0421, lr_0 = 2.7765e-04
Loss = 3.4050e+00, PNorm = 196.2928, GNorm = 3.2095, lr_0 = 2.7796e-04
Loss = 3.4467e+00, PNorm = 196.4774, GNorm = 3.8693, lr_0 = 2.7827e-04
Loss = 3.4847e+00, PNorm = 196.6538, GNorm = 3.6511, lr_0 = 2.7857e-04
Loss = 3.3125e+00, PNorm = 196.8452, GNorm = 3.7321, lr_0 = 2.7888e-04
Loss = 3.5164e+00, PNorm = 197.0280, GNorm = 3.9722, lr_0 = 2.7919e-04
Loss = 3.5615e+00, PNorm = 197.2432, GNorm = 4.4390, lr_0 = 2.7949e-04
Loss = 3.4680e+00, PNorm = 197.4238, GNorm = 3.4437, lr_0 = 2.7980e-04
Loss = 3.4284e+00, PNorm = 197.5964, GNorm = 2.9875, lr_0 = 2.8010e-04
Loss = 3.2875e+00, PNorm = 197.8284, GNorm = 3.7311, lr_0 = 2.8041e-04
Loss = 3.5241e+00, PNorm = 198.0070, GNorm = 4.6593, lr_0 = 2.8072e-04
Loss = 3.4866e+00, PNorm = 198.2423, GNorm = 4.7312, lr_0 = 2.8102e-04
Loss = 3.3624e+00, PNorm = 198.4252, GNorm = 3.8427, lr_0 = 2.8133e-04
Loss = 3.3788e+00, PNorm = 198.6250, GNorm = 3.5334, lr_0 = 2.8164e-04
Loss = 3.4720e+00, PNorm = 198.8135, GNorm = 3.4434, lr_0 = 2.8194e-04
Loss = 3.3798e+00, PNorm = 198.9889, GNorm = 3.6740, lr_0 = 2.8225e-04
Loss = 3.4804e+00, PNorm = 199.1454, GNorm = 3.0619, lr_0 = 2.8255e-04
Loss = 3.4371e+00, PNorm = 199.3100, GNorm = 2.9728, lr_0 = 2.8286e-04
Loss = 3.4850e+00, PNorm = 199.4689, GNorm = 3.3357, lr_0 = 2.8317e-04
Loss = 3.4627e+00, PNorm = 199.6821, GNorm = 3.7337, lr_0 = 2.8347e-04
Loss = 3.4214e+00, PNorm = 199.8709, GNorm = 3.5536, lr_0 = 2.8378e-04
Loss = 3.4182e+00, PNorm = 200.0658, GNorm = 3.7018, lr_0 = 2.8409e-04
Loss = 3.5388e+00, PNorm = 200.2623, GNorm = 3.4908, lr_0 = 2.8439e-04
Loss = 3.4763e+00, PNorm = 200.4931, GNorm = 4.3638, lr_0 = 2.8470e-04
Loss = 3.3832e+00, PNorm = 200.6455, GNorm = 3.7670, lr_0 = 2.8500e-04
Loss = 3.4742e+00, PNorm = 200.8631, GNorm = 3.9250, lr_0 = 2.8531e-04
Loss = 3.3520e+00, PNorm = 201.0452, GNorm = 3.5558, lr_0 = 2.8562e-04
Loss = 3.5704e+00, PNorm = 201.2671, GNorm = 3.0661, lr_0 = 2.8592e-04
Loss = 3.5970e+00, PNorm = 201.5813, GNorm = 3.1146, lr_0 = 2.8623e-04
Loss = 3.5636e+00, PNorm = 201.9035, GNorm = 2.9168, lr_0 = 2.8654e-04
Loss = 3.5243e+00, PNorm = 202.2017, GNorm = 3.7993, lr_0 = 2.8684e-04
Loss = 3.4105e+00, PNorm = 202.4677, GNorm = 2.8384, lr_0 = 2.8715e-04
Loss = 3.3968e+00, PNorm = 202.6975, GNorm = 3.0092, lr_0 = 2.8745e-04
Loss = 3.5647e+00, PNorm = 202.8886, GNorm = 4.4334, lr_0 = 2.8776e-04
Loss = 3.6574e+00, PNorm = 203.1320, GNorm = 4.2120, lr_0 = 2.8807e-04
Loss = 3.4268e+00, PNorm = 203.4316, GNorm = 3.5371, lr_0 = 2.8837e-04
Loss = 3.4862e+00, PNorm = 203.6482, GNorm = 3.7227, lr_0 = 2.8868e-04
Loss = 3.6638e+00, PNorm = 203.8751, GNorm = 4.3532, lr_0 = 2.8899e-04
Loss = 3.5235e+00, PNorm = 204.1128, GNorm = 2.9900, lr_0 = 2.8929e-04
Loss = 3.3849e+00, PNorm = 204.3500, GNorm = 3.5111, lr_0 = 2.8960e-04
Loss = 3.3888e+00, PNorm = 204.5545, GNorm = 3.2135, lr_0 = 2.8990e-04
Loss = 3.4275e+00, PNorm = 204.7319, GNorm = 3.2704, lr_0 = 2.9021e-04
Loss = 3.4328e+00, PNorm = 204.9158, GNorm = 3.3645, lr_0 = 2.9052e-04
Loss = 3.5347e+00, PNorm = 205.0765, GNorm = 4.3386, lr_0 = 2.9082e-04
Loss = 3.4373e+00, PNorm = 205.2769, GNorm = 3.8181, lr_0 = 2.9113e-04
Loss = 3.3673e+00, PNorm = 205.4733, GNorm = 3.4720, lr_0 = 2.9144e-04
Loss = 3.4697e+00, PNorm = 205.6521, GNorm = 5.4645, lr_0 = 2.9174e-04
Loss = 3.4259e+00, PNorm = 205.8655, GNorm = 3.3101, lr_0 = 2.9205e-04
Loss = 3.5157e+00, PNorm = 206.0737, GNorm = 3.1085, lr_0 = 2.9235e-04
Loss = 3.4504e+00, PNorm = 206.2912, GNorm = 3.1672, lr_0 = 2.9266e-04
Loss = 3.5018e+00, PNorm = 206.5090, GNorm = 3.3211, lr_0 = 2.9297e-04
Loss = 3.4811e+00, PNorm = 206.7389, GNorm = 2.8103, lr_0 = 2.9327e-04
Loss = 3.3707e+00, PNorm = 206.9569, GNorm = 3.5729, lr_0 = 2.9358e-04
Loss = 3.4166e+00, PNorm = 207.1409, GNorm = 2.9315, lr_0 = 2.9389e-04
Loss = 3.5007e+00, PNorm = 207.3612, GNorm = 4.5967, lr_0 = 2.9419e-04
Loss = 3.4590e+00, PNorm = 207.5741, GNorm = 5.0193, lr_0 = 2.9450e-04
Loss = 3.5059e+00, PNorm = 207.7695, GNorm = 3.2667, lr_0 = 2.9480e-04
Loss = 3.4446e+00, PNorm = 208.0022, GNorm = 3.1921, lr_0 = 2.9511e-04
Loss = 3.3170e+00, PNorm = 208.2231, GNorm = 4.2556, lr_0 = 2.9542e-04
Loss = 3.5698e+00, PNorm = 208.4637, GNorm = 3.6234, lr_0 = 2.9572e-04
Loss = 3.3228e+00, PNorm = 208.6798, GNorm = 3.4794, lr_0 = 2.9603e-04
Loss = 3.4475e+00, PNorm = 208.8930, GNorm = 3.7359, lr_0 = 2.9634e-04
Loss = 3.4600e+00, PNorm = 209.0621, GNorm = 3.5282, lr_0 = 2.9664e-04
Loss = 3.3633e+00, PNorm = 209.2537, GNorm = 3.5991, lr_0 = 2.9695e-04
Loss = 3.0253e+00, PNorm = 209.4330, GNorm = 3.5362, lr_0 = 2.9725e-04
Loss = 3.5087e+00, PNorm = 209.6124, GNorm = 3.1309, lr_0 = 2.9756e-04
Loss = 3.1874e+00, PNorm = 209.7860, GNorm = 3.4862, lr_0 = 2.9787e-04
Loss = 3.4870e+00, PNorm = 209.9729, GNorm = 3.4777, lr_0 = 2.9817e-04
Loss = 3.3781e+00, PNorm = 210.2330, GNorm = 2.9402, lr_0 = 2.9848e-04
Loss = 3.2946e+00, PNorm = 210.5473, GNorm = 2.9267, lr_0 = 2.9879e-04
Loss = 3.2246e+00, PNorm = 210.8042, GNorm = 3.6242, lr_0 = 2.9909e-04
Loss = 3.4065e+00, PNorm = 211.0056, GNorm = 4.2279, lr_0 = 2.9940e-04
Loss = 3.3319e+00, PNorm = 211.1764, GNorm = 3.3527, lr_0 = 2.9970e-04
Loss = 3.3805e+00, PNorm = 211.3695, GNorm = 3.6599, lr_0 = 3.0001e-04
Loss = 3.3972e+00, PNorm = 211.5710, GNorm = 4.1253, lr_0 = 3.0032e-04
Loss = 3.4902e+00, PNorm = 211.7468, GNorm = 3.7445, lr_0 = 3.0062e-04
Loss = 3.3757e+00, PNorm = 211.9340, GNorm = 5.4458, lr_0 = 3.0093e-04
